wav_E4_H,wav_E7_V,wav_E1_H,wav_E3_H,wav_E5_H,wav_E2_H,wav_E4_V,kurt_H,peak_H,rms_H,var_H,impulse_H,crest_H,freq_var_H,mf_H,temperature,condition,rul_seconds,bearing,subset
2.1690593091948487,8.924722688646622,12.20424117507341,19.794352458378995,3.2097728551714946,9.004889983858265,4.781514959610383,0.19386799160740498,2.0866978611734996,0.5441607378557869,0.29623029314211485,4.8533203514267385,3.834831861050253,473.8070121967273,16.871019721122266,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.2943375231116425,9.205039879587762,11.670750739476404,19.796108094800413,3.246319573668546,8.864770646928601,4.989876318602686,0.1976998181473138,2.0354885028214493,0.5378118151650263,0.28941788671785196,4.788539145917265,3.7834311922661477,463.58241489609475,16.65124893795712,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.342724356109808,9.213539714346894,11.48820348179804,20.24953160425747,3.3054242901550674,8.745850423061608,5.075011148208803,0.14070609777268914,2.0341419519750144,0.5407533854407058,0.2925577710270203,4.75565440837901,3.761040676888749,475.27949374604816,16.5406300518548,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.385694577251907,9.526225128094325,11.659688438887432,20.31930251743148,3.315873401937714,8.775836198434614,5.211551127547516,0.10713034855881928,2.0265993663825097,0.5437626871994237,0.29579659986742796,4.704390551353078,3.7269860624670175,482.48205100109914,16.574559702657314,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.2976992185261484,9.346750828927618,11.721661772118148,20.343971334296732,3.2489326723020833,8.784791205734404,4.996874208196958,0.050819574516582464,1.9946195564677565,0.5445740498608009,0.29663899306344954,4.604007796254619,3.6629333206059957,481.6898601276087,16.66395784369989,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.328057463159354,9.66966459335622,12.014170581452928,19.946599847047757,3.2652272506035143,8.658297071018797,4.924351313691685,0.053401870110229455,2.0748336895274293,0.5393578616140213,0.2910165647970788,4.83277434592223,3.851263203139691,467.41596587429854,16.66112125487362,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.4403786522265363,9.74830701447527,12.120826288219304,19.951663477772918,3.301919705201909,8.592800802116253,5.011594114475814,0.013555285060722382,2.0421835826692005,0.5384714378962204,0.2900296029628898,4.754633499188762,3.7954304275580757,461.9695789680473,16.747960576672952,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.503976335354716,9.7463288518584,11.91954534726203,19.76239290561217,3.3527333875192107,8.555880522756961,5.068599258401322,0.022959945003159114,1.9710285078684402,0.5326708404520591,0.2838699102750116,4.6338467764166795,3.699880342049897,448.7112119656787,16.670992946877025,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.5540713460056645,9.751165941448026,11.791541286140982,19.919853950333177,3.2962142785687627,8.647760833442714,5.065281779850629,0.06896498074572269,1.935019955507908,0.5340154429113548,0.28526750226117265,4.553683583361265,3.6237002010997097,447.53488321009047,16.812060846772795,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.5948685340533877,9.909040918956284,12.276461137471241,19.604586353586065,3.261381862975578,8.629197309959366,5.062175378723188,0.06680365673425723,1.8843139688555355,0.5342398469568265,0.28547037232007977,4.44040901742361,3.527308548252648,447.83254518155945,16.820708698138105,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.6052136198044273,9.791838101721432,12.264232520858407,19.034634698586785,3.2989333591305487,8.158495832100558,5.110222300991367,0.0855323342483963,1.9214197781988749,0.5228026273489987,0.2736666415586261,4.637541747000509,3.6833486734505425,423.68792904760085,16.63671092954181,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.686356073140774,9.73740287894202,13.145724097989202,20.043469900860885,3.3469603920160136,8.313025642002183,4.896886947584088,0.09519433959683052,2.026593844739212,0.5457932950012347,0.2993292249008527,4.678463511791493,3.7154087689761974,474.13443420736337,17.0809442065596,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.840056290290883,9.936763346467341,13.155343168476456,20.083995981884833,3.471064059055175,8.245649317676524,4.932636220108147,0.12670577207050954,1.9889156913174484,0.5458655535404078,0.2989722032710052,4.602191019822126,3.645226294260674,474.34967291017324,17.05085269308032,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.9419697656786417,10.106845852800495,13.048992526592555,19.80705995362318,3.4411259561711782,7.995145249352314,4.854367109010983,0.11176190904837112,1.964340983922214,0.5399073297022675,0.29228483058445764,4.584085893939985,3.6392910508334664,459.3445654113167,16.990735316417044,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.0565017059080217,10.073664841646645,14.319736948509814,20.72656156027737,3.495180761159725,8.21024933404803,4.824714725247101,0.06510266269373616,2.0437386887455498,0.5686725059983916,0.3258685347287767,4.529819343233175,3.5992640408248016,521.6303803672325,17.647418267934924,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.070128671418049,9.831973240264325,14.01209975804344,20.444226692761937,3.443824824883478,8.293866608166846,4.796234877136487,0.039528729819398915,1.9682170821218845,0.5636447448108888,0.319489715796777,4.393714374560862,3.493550860172271,503.57669622886726,17.7059183837028,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.1610733365782964,9.78121867145916,14.242826259133675,20.70157708722322,3.5271553844682906,8.032783333963927,4.791108669811262,0.06506864838476636,2.046151957485319,0.5684232214118788,0.3244117395257614,4.523021507453166,3.598748434782811,509.9447793371444,17.885872281307165,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.2040324446677824,9.618524856957368,14.798079661954457,20.854994508363657,3.593668638260332,7.816186066168066,4.753619252506371,0.12156210267814477,2.143906370239723,0.5756495221655671,0.3324000305516389,4.6885822979970335,3.7201144872726255,527.8131039300099,17.96073351023459,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.1766692071441027,9.517674736265803,14.816876108861658,21.24217286374533,3.556528088614547,7.675502881502627,4.784020671357533,0.16674592668397703,2.288834459167806,0.5805508972643493,0.3378133771019675,4.949497467112279,3.9353583874386633,542.0137528579828,17.95592051377411,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.318784278322096,9.463318525188805,15.288871509165942,21.6211407497663,3.5971732964881777,7.796532398364636,4.868599095960366,0.10675309008741708,2.2738841214174643,0.5936273264157048,0.35332900941064727,4.814334813763668,3.83095345729906,570.0785608177973,18.27452218328004,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.3284051715944867,9.631869582943082,15.87323497059862,21.972975566695116,3.68242396837295,7.854050207030088,4.858549419875321,0.037938083935717536,2.215718884992225,0.6016373506664752,0.3627651636199237,4.624764821950498,3.6875878302103136,586.3124503363015,18.49171895504334,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.3651961794481258,9.720517727268819,16.138098129457095,21.873899961107732,3.6972394837526092,7.753314815612901,4.788074176249211,0.09329435895613142,2.2737032194945574,0.6013772126826031,0.3621970502168842,4.764020630384058,3.7842672385138885,586.3044895638304,18.457905169596255,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.3446645296102617,9.780284673133405,16.00677970196203,21.229478703526674,3.6850883882000733,7.606003291456574,4.791266570097181,0.08911720667568851,2.29629225364619,0.5913211210728884,0.3502440879836671,4.886162817372011,3.8899687135607914,563.3100628628466,18.25414361554883,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.309391330916491,9.906840601154075,16.50921557199321,21.821367640346903,3.6570331910632414,7.465575479196577,4.784192509563167,0.04194763937944486,2.232004577552333,0.6025154013674942,0.36372265208595767,4.6593682470259825,3.716558815924794,600.0365111387915,18.194212460676475,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.275513998449208,9.841866086846998,16.50814452149073,20.876514958212955,3.6453316066908146,7.5556572193193645,4.710087559999099,0.028794416685500958,2.116803204286633,0.5890776414019199,0.3479213262866474,4.507536091907465,3.5956332511155917,567.389765155215,17.97497786126268,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.27672429027142,10.126548204542402,16.038240053435796,20.953606371143916,3.802751691586745,7.468483509901102,4.691785916576005,0.044039805377555905,2.157062243000643,0.5854030320362323,0.3433644169933808,4.623529454707423,3.687654294139951,558.9752850213391,17.885308545558534,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.226860206880454,10.051610469115424,16.32386990599523,20.616894621528065,3.666004171374866,7.477982605586487,4.6270779629221686,0.08554807881873587,2.10244357010045,0.582724716484327,0.34005200586590184,4.537057202452228,3.6091557033730166,554.0069503137487,17.787441057262726,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.3030670479851727,9.893551873430589,16.453218969978263,20.30431475864085,3.7076626479968064,7.4508296506463445,4.622989940165314,0.032971611590507544,2.097810499070315,0.5805342309611754,0.33736565057288237,4.536961119714295,3.614477931524325,546.5711881272774,17.804497578640678,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.2450472433143784,9.839305104272055,16.494645732256227,19.91580923788677,3.6250895793728137,7.44484325037243,4.552510184052754,0.0029586590774536604,2.0198673493492203,0.5744278891921982,0.3302908048163008,4.41444768674058,3.5144614429181704,532.557512758243,17.689679203448215,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.327086392629965,10.096380886550572,16.132015066298884,19.73187740007736,3.5558297849448457,7.333110681373621,4.543429187953036,-0.019810303848913358,1.9707071445444542,0.5668398433399906,0.3216628106845972,4.357824460610673,3.474082428426086,511.36704361650754,17.665437781784874,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.358691002876264,10.174306508139987,16.00434816799571,20.447554092963298,3.611793499470302,7.2370387874977515,4.65653431970777,0.013627263855039462,2.104895001181118,0.5768979943585966,0.3332943388476262,4.574431704416209,3.640118619779013,531.9339899002609,17.920415231937596,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.379210150260568,10.192047742581618,15.995135024211343,20.02470053465518,3.5801991426217636,7.325705608894495,4.5915491672426505,0.004525290240867773,2.0968265008267823,0.5718225161070162,0.3273758618143863,4.592597983141761,3.6613376082028903,521.7280446324631,17.782464757479147,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.3404653358035197,10.014493472033312,16.22114044984589,20.811683236901867,3.4911754198098586,7.318003379557687,4.552945272390504,-0.07471662238240362,2.0716785505787474,0.5848732526666554,0.3427489634417623,4.432136492318602,3.5443689476300784,557.3695927174767,17.88723483247448,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.3313007086602497,9.860898485377795,16.538703138739052,20.649127891273153,3.4407130727367683,7.362125840226123,4.5981839853997695,0.004948717529342311,2.099674985405123,0.5857956074246939,0.34362897214136556,4.507250549443234,3.585748228432644,559.9280211935745,17.879607951015544,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.28703005842741,9.843233433345574,16.181739098852592,19.86820572702079,3.3910449098651263,7.30803332938081,4.648752639401195,-0.06022280148837603,2.060172489783586,0.5704965385087472,0.32633435860804094,4.523862215023032,3.6139905191784294,525.1614831999676,17.60883126490468,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.1875641236178294,9.932910512634354,16.28347924184897,20.351052030482908,3.4672761442282685,7.370244661818136,4.53908351741544,-0.11345520349482212,2.0043207428485097,0.5764317412678988,0.33296303728814086,4.343933587617535,3.482221835089273,541.2462235251124,17.635368654825328,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.1552701437116406,9.635236374150438,16.468647736165362,19.67366319980037,3.526707087947889,7.284086449827752,4.4383334398035705,-0.02715724570157302,1.9874245199939566,0.5697906796290407,0.32524500216732666,4.375808539534307,3.4918677677413337,525.6764763798569,17.51642602723437,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.124954151314122,9.746669531319224,15.869024910732822,18.124064188492945,3.443578333842242,7.22997761609264,4.479006262446631,0.07937849367193664,1.9596971639957697,0.5413342524864829,0.2953407313054587,4.590823343326447,3.6413110182454465,465.5031318310242,17.027114908751262,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.1339125605183726,9.771981446864658,14.755331689738183,17.0814985831038,3.3722823883093924,7.054449214532218,4.4759200391452705,0.1198546703523814,1.9099880147970387,0.5150905007246553,0.26853189363183866,4.715833336598932,3.7347587965472706,410.7282288959729,16.609019383714173,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
3.0263777649763832,9.655995660401201,13.717421458765504,15.368139859417115,3.3012078610456554,7.138836098217967,4.5962681722168774,0.14710826853644432,1.7812916103579273,0.4819812045376432,0.23711009288013188,4.6973698333789375,3.7121104012659103,350.62839445939414,15.96301265112064,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.946192575236835,9.564539938822914,12.65786112394799,13.997120084307074,3.124121293545419,7.004290266049054,4.518217295211536,0.10138328560670525,1.664804127250549,0.45161003341152095,0.2094667936188755,4.664456932621248,3.6960652550002533,299.5104535218122,15.318167627416624,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.9157748010619575,9.506881253416514,12.601550241934362,13.21108445302269,2.987797760783344,7.158285578583496,4.628264130913314,0.0495815779692258,1.601862889075384,0.44092518654499474,0.19854106916304987,4.575560195765947,3.6365399682234587,278.9489176452495,15.091192431819724,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8110938980926705,9.412342565932509,12.568035278059838,12.28492789117035,2.9367230881276454,7.405579714105146,4.587875394161102,0.06907358289229884,1.6241040223527687,0.4316838967670198,0.18943838250715245,4.741157314644005,3.7715579643058543,262.7139422705544,14.866293635213545,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.751782832036,9.18827507848842,12.05358681661436,11.862539896754411,2.8316341076507143,7.460645723355926,4.521120033637861,0.026059417518920085,1.5817728156469382,0.4209999024596879,0.17964370315619077,4.7185476100400425,3.7633752107509952,243.2775124207144,14.68989920778266,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.7555480609587457,9.163765511569926,12.16988320639626,11.369656910119817,2.8334224814597198,7.565393716120488,4.533531585551565,0.014962523092001299,1.5380409709528564,0.41751611339369615,0.1760298826737653,4.617297983314829,3.686666979162357,236.5239290262273,14.612301321621192,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.7801936164450938,9.150057041638183,11.916540638324449,10.645769874808895,2.7683356345148056,7.6012023785924026,4.589458919017028,0.01672529061171332,1.4885286796669994,0.4066875747889722,0.16686545602918265,4.5957671714519535,3.6605760052639824,219.88051683663144,14.378789516542774,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.744993520263192,9.476417108286261,12.365880813980883,10.870244171459762,2.8011952565635228,7.454299616223009,4.43616095901921,-0.012409102919784767,1.4646700757668996,0.41179560818012095,0.17066162431742796,4.454948894484383,3.560009249237357,227.95710996681748,14.441588455646258,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.729559923081209,9.621824462975145,12.01791706817334,10.362154008823135,2.8775497689753204,7.456494988719513,4.462135836497492,-0.018656617023526167,1.4398690530368294,0.4009245238542455,0.1617690842983989,4.5012942838247305,3.5959618443622707,213.48461736985172,14.149811224732556,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.7371108864341602,9.523941637358169,11.560993649434593,10.240989822527062,2.844613604397048,7.420832560121701,4.359832599838883,-0.04884896240453533,1.4441083371257806,0.39398764835060107,0.1560582754149461,4.592900641754155,3.671747526642494,202.04515323095904,14.04058022329415,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.740135048967365,9.428142284540783,11.41631917615367,10.016606435375415,2.828274061384765,7.605600411007174,4.289502716184874,-0.06484123848092559,1.4362758359880463,0.3913828144371044,0.15377695890638327,4.5905487829395755,3.674284064435381,198.34934061719716,13.967363973003817,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8235289410798714,9.367143336462876,11.282377460814134,9.999675438846308,2.8067621706665578,7.483499707835408,4.300748028192635,-0.04591203030045381,1.4247930851916324,0.3887538741090888,0.15156321409384324,4.585871607277522,3.668126466870074,192.76900762846682,13.966607830466199,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.815113820312291,9.26943906768955,11.457046120866043,9.864830125762868,2.886653790710897,7.544745499763791,4.590472680734856,-0.03744287378664777,1.4722551596341424,0.3903956053593622,0.15270908496940422,4.717129279937393,3.7723265377527375,195.31476236330977,13.983122583115438,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.7446165963279756,9.140847657568424,11.571582885580131,9.79480476770646,2.8952776613419675,7.600139112231102,4.487153915886153,-0.019080605888509745,1.4739786117438998,0.39077719092212737,0.15291418977907426,4.725320179925218,3.7727111084005136,195.90709924263928,13.982298785639898,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.7458978061380055,9.205008583123922,11.542520704490663,9.960093030198772,2.9041009928834076,7.48933352405372,4.570756421475033,0.05223204451630299,1.4907850282207296,0.38954899611005894,0.15189629678939798,4.8039632812786826,3.827915960610566,194.94000285668167,13.92387294138154,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.7784252893137893,9.15588389619211,11.318361069505979,9.374405821149868,2.9026395923003845,7.540137981634273,4.43154761469873,0.031718940576738,1.5016495197545106,0.38459311678119157,0.14802739832466108,4.896608646833656,3.90759451596268,190.00766597861005,13.750051170838677,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8259584445365267,9.20145960718063,11.286716907799853,9.686129115454946,2.8592891670564184,7.809743231036407,4.418502438035423,0.030770110828104748,1.4771546638281572,0.38857882305853125,0.15110033297991168,4.766541473904525,3.805993953535726,195.8844407091649,13.822485223318303,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8026453131705273,9.228657351835682,11.11548624818837,9.66166151821903,2.8572111179154174,7.644977616626459,4.40456407230038,0.03140358217625848,1.47980826467971,0.38425786555752883,0.1477724361992194,4.830625091787737,3.855614883216311,189.12024104599598,13.757084054953637,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8153950098759606,9.473542161388236,11.494477103039957,9.550086083948788,2.852949138169393,7.521715044144318,4.375916652661134,-0.036804506250308955,1.4432657852757969,0.3866948528015537,0.1496229765096806,4.670024983688906,3.7372065772396157,193.93753409440782,13.75438278370401,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.858066141742672,9.659040381634432,11.93316381437825,9.933085140253757,2.9657867086583733,7.596413957578151,4.6375366657792885,-0.050773590626800286,1.4467860496930576,0.3968392859273385,0.1577782067393478,4.56486903303988,3.6540707724885872,207.46829970281163,14.01355038970757,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8580526076164463,9.521020513032392,11.585830579131738,9.647380470647706,2.951619678111373,7.698393108860634,4.572595717461955,-0.01348081488327306,1.4027502347851404,0.38982034129892545,0.1522809960298756,4.512800298256268,3.6021861724644912,197.00303401853762,13.883598697716469,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.859456126032829,9.571033070578395,11.662968700245099,9.845993444050459,2.9389554901980186,7.364809700116908,4.516078302266175,0.030621484162130744,1.4244251643495982,0.39108646488902427,0.15317182501530074,4.5708709618091135,3.6445106120278483,197.02037712698802,13.966133985319,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.87881740356197,9.5188264249567,11.76943134373603,10.022786469655923,2.9640405637920972,7.564701632548873,4.563795557617445,0.000749669354494921,1.3963976150447186,0.39716898422123803,0.15797736519900396,4.419739873207231,3.5218364332198266,207.54194621081004,14.031411382553738,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.9463757509961703,9.438642073824726,11.53354621126958,10.128037768452685,2.943515660296374,7.799122196166509,4.692055060248162,0.06816473025630154,1.5519783305313029,0.3992783126706918,0.1595972208490806,4.883803281373711,3.8866113011216497,206.9994530821544,14.195216749648772,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.87862338998357,9.297630120949997,11.409331556225053,10.091305084213257,2.862667873064503,7.497569488424701,4.648044734009227,0.08514585246319653,1.503984831371912,0.3946720946128193,0.15593344063019932,4.801413348387174,3.8083424721761245,198.72334271046384,14.157527935953599,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8159136974160677,9.219433848826563,11.328999033932117,9.79417334104808,2.8567433968049767,7.3960456302949344,4.384185723401591,0.12888581349915496,1.4805893819603382,0.388456467246118,0.151103738394707,4.804760131482594,3.809832731450978,194.01957099810753,13.87843934159569,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.836351422242762,9.24077445819189,11.148601042483918,10.330456866532762,2.9274369251339274,7.541950702549514,4.249084588243955,0.13351774512946968,1.4651125673722367,0.3935818301261661,0.1551114636431406,4.701510220781062,3.723989318355257,196.39923411098903,14.155276877034538,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8161379446666026,9.218547380249905,11.540023096596087,11.107710637658053,2.8663495750964687,7.414748840839257,4.225369328467214,0.16950587103969794,1.5178787971605656,0.4046157637716057,0.16413582296653445,4.740468723991562,3.7507142613449362,212.8225994784106,14.388983814576005,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.795589565658344,9.000753469954127,11.424663669769705,11.260883324870665,2.816214816334597,7.427781842987913,4.2054457302588215,0.1797738368986485,1.6460151580123958,0.40437584416574907,0.16381438176138854,5.127441982452475,4.070464902545573,213.6242449964651,14.33562125875282,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.8654210282210224,9.230532684049333,11.569547349366752,12.046055589239156,2.933948860646898,7.358711030899004,4.252956775363074,0.29014019521825074,1.904010610608677,0.41598389165665806,0.17355638365992815,5.747632934742876,4.5461253208315355,226.380800805273,14.744697258544573,29.49999999999998,1,28030.0,Bearing1_1,Learning_set
2.795019270435976,9.093728169577808,12.17405043166822,12.773576443316674,2.9679341000114317,7.170552830459405,4.164555174051517,0.2522988322099597,1.8542074274260738,0.4312739931422967,0.18689993756127826,5.434319798124231,4.298893354156805,252.06780972928755,15.028572708749214,29.49999999999998,1,28009.431297702213,Bearing1_1,Learning_set
2.810220537568204,9.103055362873835,12.400453723349148,13.205217564123704,2.9098017730575787,7.10626621096355,4.148971443784409,0.2208069449755073,1.7974451991982516,0.4374530877253504,0.19208582605974048,5.203082487201885,4.1146293845257595,259.62114175655324,15.21962727741099,29.49999999999998,1,27988.870144937293,Bearing1_1,Learning_set
2.812792469968821,8.834124632672243,12.398357652817417,13.445516826944946,2.886765202046671,7.127255502740191,4.058132790643321,0.23329392084629355,1.780511639438776,0.4385761493734761,0.19285533422619333,5.1424101972944305,4.064066483620127,260.5079377835248,15.259920205767882,29.49999999999998,1,27968.316541705244,Bearing1_1,Learning_set
2.803857858279987,8.841083541339119,12.67783516942585,13.852323865094682,2.9228779412968344,7.195947548448844,4.04448661630188,0.4395741522377034,1.8817581476071432,0.4478591576996016,0.20113330458475437,5.350437594247907,4.19814493340035,277.0781003401555,15.412116302501977,29.49999999999998,1,27947.770488006063,Bearing1_1,Learning_set
2.8918129012066265,8.872705273869924,12.837441274434163,13.741994083069027,2.903058203197962,7.243618905217449,4.117127441960286,0.4204271020425985,1.9148307033250003,0.4489778010912009,0.20196884679557073,5.42925359528293,4.262031658975557,275.8345218618978,15.523956400280866,29.49999999999998,1,27927.231983839745,Bearing1_1,Learning_set
2.811201009293362,8.975675342526147,13.388659002525793,14.195130296611016,2.992409743511339,7.411247441740852,4.015890880398196,0.46989588723002534,1.9397814923275,0.4614867587858781,0.21360266195204414,5.37371715362668,4.205006351065252,297.499401441452,15.780841474871103,29.49999999999998,1,27906.70102920629,Bearing1_1,Learning_set
2.855977871272553,9.118013777421824,13.442313154518807,14.765832905428656,2.9711704717236307,7.426738738897996,4.0434411428035535,0.44459050040867026,1.9830470446292499,0.4708846506966249,0.22237848061966575,5.378267731033974,4.212139642494071,311.5037652014179,16.044612241279914,29.49999999999998,1,27886.17762410572,Bearing1_1,Learning_set
2.89775294172583,9.056928632993902,13.659634268658355,14.646017812500459,2.904496232652981,7.408552668805595,4.076195825821915,0.4466642857883725,1.956032931240475,0.4707808491019018,0.22208692143945755,5.311130675120188,4.155412432427475,313.2049149568375,15.971089602700385,29.49999999999998,1,27865.661768538004,Bearing1_1,Learning_set
2.8496692741544845,9.074147393664859,13.622155551717722,14.693721737454005,2.8627221011324218,7.202202183675381,4.058272142477306,0.36840896237991433,1.9071230518683322,0.46980357631652714,0.22103420486192932,5.170271826603608,4.059319661853465,314.9822420840029,15.831497060498291,29.49999999999998,1,27845.15346250316,Bearing1_1,Learning_set
